GameID,ID
MIN201605190,3034
NYN201605190,3035
OAK201605190,3036
PIT201605190,3037
SDN201605190,3038
SLN201605190,3039
ANA201605200,3040
BOS201605200,3041
CHA201605200,3042
CIN201605200,3043
DET201605200,3044
HOU201605200,3045
MIA201605200,3046
MIN201605200,3047
NYN201605200,3048
OAK201605200,3049
PHI201605200,3050
PIT201605200,3051
SDN201605200,3052
SFN201605200,3053
SLN201605200,3054
ANA201605210,3055
BOS201605210,3056
CHA201605210,3057
CIN201605210,3058
DET201605210,3059
HOU201605210,3060
MIA201605210,3061
MIN201605210,3062
NYN201605210,3063
OAK201605210,3064
PHI201605210,3065
PIT201605210,3066
SDN201605210,3067
SFN201605210,3068
SLN201605210,3069
ANA201605220,3070
BOS201605220,3071
CHA201605220,3072
CIN201605220,3073
DET201605220,3074
HOU201605220,3075
MIA201605220,3076
MIN201605220,3077
NYN201605220,3078
OAK201605220,3079
PHI201605220,3080
SDN201605220,3081
SFN201605220,3082
SLN201605220,3083
CHA201605231,3084
CHA201605232,3085
DET201605230,3086
LAN201605230,3087
MIA201605230,3088
MIN201605230,3089
PIT201605230,3090
SEA201605230,3091
SFN201605230,3092
SLN201605230,3093
TEX201605230,3094
WAS201605230,3095
ATL201605240,3096
BOS201605240,3097
CHA201605240,3098
DET201605240,3099
HOU201605240,3100
LAN201605240,3101
MIA201605240,3102
MIN201605240,3103
NYA201605240,3104
PIT201605240,3105
SEA201605240,3106
SFN201605240,3107
SLN201605240,3108
TEX201605240,3109
WAS201605240,3110
ATL201605250,3111
BOS201605250,3112
CHA201605250,3113
DET201605250,3114
HOU201605250,3115
LAN201605250,3116
MIN201605250,3117
NYA201605250,3118
PIT201605250,3119
SEA201605250,3120
SFN201605250,3121
SLN201605250,3122
TBA201605250,3123
TEX201605250,3124
WAS201605250,3125
ATL201605260,3126
BOS201605260,3127
HOU201605260,3128
NYA201605260,3129
PIT201605260,3130
TBA201605260,3131
WAS201605260,3132
ANA201605270,3133
ARI201605270,3134
ATL201605270,3135
CHN201605270,3136
CLE201605270,3137
COL201605270,3138
KCA201605270,3139
MIL201605270,3140
NYN201605270,3141
OAK201605270,3142
SEA201605270,3143
TBA201605270,3144
TEX201605270,3145
TOR201605270,3146
WAS201605270,3147
ANA201605280,3148
ARI201605280,3149
ATL201605280,3150
CHN201605280,3151
CLE201605280,3152
COL201605280,3153
KCA201605280,3154
MIL201605280,3155
NYN201605280,3156
OAK201605280,3157
SEA201605280,3158
TBA201605280,3159
TEX201605280,3160
TOR201605280,3161
WAS201605280,3162
ANA201605290,3163
ARI201605290,3164
ATL201605290,3165
CHN201605290,3166
CLE201605290,3167
COL201605290,3168
KCA201605290,3169
MIL201605290,3170
NYN201605290,3171
OAK201605290,3172
SEA201605290,3173
TBA201605290,3174
TEX201605290,3175
TOR201605290,3176
WAS201605290,3177
ANA201605300,3178
ARI201605300,3179
ATL201605300,3180
BAL201605300,3181
CHN201605300,3182
CLE201605300,3183
COL201605300,3184
KCA201605300,3185
MIA201605300,3186
MIL201605300,3187
NYN201605300,3188
OAK201605300,3189
PHI201605300,3190
SEA201605300,3191
TOR201605300,3192
ANA201605310,3193
ARI201605310,3194
ATL201605310,3195
BAL201605310,3196
CHN201605310,3197
CLE201605310,3198
COL201605310,3199
KCA201605310,3200
MIA201605310,3201
MIL201605310,3202
NYN201605310,3203
OAK201605310,3204
PHI201605310,3205
SEA201605310,3206
TOR201605310,3207
ANA201606010,3208
ATL201606010,3209
BAL201606010,3210
CHN201606010,3211
CLE201606010,3212
COL201606010,3213
HOU201606010,3214
KCA201606010,3215
MIA201606010,3216
MIL201606010,3217
NYN201606010,3218
OAK201606010,3219
PHI201606010,3220
SDN201606010,3221
TOR201606010,3222
ATL201606020,3223
BAL201606020,3224
CHN201606020,3225
CLE201606020,3226
COL201606020,3227
DET201606020,3228
HOU201606020,3229
MIA201606020,3230
MIN201606020,3231
PHI201606020,3232
SDN201606020,3233
BAL201606030,3234
BOS201606030,3235
CHN201606030,3236
CIN201606030,3237
CLE201606030,3238
DET201606030,3239
HOU201606030,3240
LAN201606030,3241
MIA201606030,3242
MIN201606030,3243
PHI201606030,3244
PIT201606030,3245
SDN201606030,3246
SLN201606030,3247
TEX201606030,3248
BAL201606040,3249
BOS201606040,3250
CHN201606040,3251
CIN201606040,3252
CLE201606040,3253
DET201606040,3254
HOU201606040,3255
LAN201606040,3256
MIA201606040,3257
MIN201606040,3258
PHI201606040,3259
PIT201606040,3260
SDN201606040,3261
SLN201606040,3262
TEX201606040,3263
BAL201606050,3264
BOS201606050,3265
CHN201606050,3266
CIN201606050,3267
CLE201606050,3268
DET201606050,3269
HOU201606050,3270
LAN201606050,3271
MIA201606050,3272
MIN201606050,3273
PHI201606050,3274
PIT201606050,3275
SDN201606050,3276
SLN201606050,3277
TEX201606050,3278
ARI201606060,3279
BAL201606060,3280
DET201606060,3281
LAN201606060,3282
NYA201606060,3283
PHI201606060,3284
SDN201606060,3285
SEA201606060,3286
TEX201606060,3287
ARI201606070,3288
BAL201606070,3289
CHA201606070,3290
CIN201606070,3291
DET201606070,3292
LAN201606070,3293
MIL201606070,3294
MIN201606070,3295
NYA201606070,3296
PHI201606070,3297
PIT201606071,3298
PIT201606072,3299
SDN201606070,3300
SEA201606070,3301
SFN201606070,3302
TEX201606070,3303
ARI201606080,3304
BAL201606080,3305
CHA201606080,3306
CIN201606080,3307
DET201606080,3308
LAN201606080,3309
MIL201606080,3310
MIN201606080,3311
NYA201606080,3312
PHI201606080,3313
PIT201606080,3314
SDN201606080,3315
SEA201606080,3316
SFN201606080,3317
TEX201606080,3318
CHA201606090,3319
CIN201606090,3320
COL201606090,3321
MIL201606090,3322
MIN201606090,3323
NYA201606090,3324
SEA201606090,3325
TEX201606090,3326
TOR201606090,3327
ANA201606100,3328
ARI201606100,3329
ATL201606100,3330
CHA201606100,3331
CIN201606100,3332
COL201606100,3333
MIL201606100,3334
MIN201606100,3335
NYA201606100,3336
PIT201606100,3337
SEA201606100,3338
SFN201606100,3339
TBA201606100,3340
TOR201606100,3341
WAS201606100,3342
ANA201606110,3343
ARI201606110,3344
ATL201606110,3345
CHA201606110,3346
CIN201606110,3347
COL201606110,3348
MIL201606110,3349
MIN201606110,3350
NYA201606110,3351
PIT201606110,3352
SEA201606110,3353
SFN201606110,3354
TBA201606110,3355
TOR201606110,3356
WAS201606110,3357
ANA201606120,3358
ARI201606120,3359
ATL201606120,3360
CHA201606120,3361
CIN201606120,3362
COL201606120,3363
MIL201606120,3364
MIN201606120,3365
NYA201606120,3366
PIT201606120,3367
SEA201606120,3368
SFN201606120,3369
TBA201606120,3370
TOR201606120,3371
WAS201606120,3372
ANA201606130,3373
ARI201606130,3374
ATL201606130,3375
CHA201606130,3376
KCA201606130,3377
OAK201606130,3378
SDN201606130,3379
SFN201606130,3380
TOR201606130,3381
WAS201606130,3382
ANA201606140,3383
ARI201606140,3384
ATL201606140,3385
BOS201606140,3386
CHA201606140,3387
COL201606140,3388
KCA201606140,3389
NYN201606140,3390
OAK201606140,3391
SDN201606140,3392
SFN201606140,3393
SLN201606140,3394
TBA201606140,3395
TOR201606140,3396
WAS201606140,3397
ANA201606150,3398
ARI201606150,3399
ATL201606150,3400
BOS201606150,3401
CHA201606150,3402
COL201606150,3403
KCA201606150,3404
NYN201606150,3405
OAK201606150,3406
PHI201606150,3407
SDN201606150,3408
SFN201606150,3409
SLN201606150,3410
TBA201606150,3411
WAS201606150,3412
ATL201606160,3413
BOS201606160,3414
KCA201606160,3415
LAN201606160,3416
MIN201606160,3417
NYN201606160,3418
OAK201606160,3419
PHI201606160,3420
SDN201606160,3421
TBA201606160,3422
BAL201606170,3423
BOS201606170,3424
CHN201606170,3425
CLE201606170,3426
HOU201606170,3427
KCA201606170,3428
LAN201606170,3429
MIA201606170,3430
MIN201606170,3431
NYN201606170,3432
OAK201606170,3433
PHI201606170,3434
SDN201606170,3435
SLN201606170,3436
TBA201606170,3437
BAL201606180,3438
BOS201606180,3439
CHN201606180,3440
CLE201606180,3441
HOU201606180,3442
KCA201606180,3443
LAN201606180,3444
MIA201606180,3445
MIN201606180,3446
NYN201606180,3447
OAK201606180,3448
PHI201606180,3449
SDN201606180,3450
SLN201606180,3451
TBA201606180,3452
BAL201606190,3453
BOS201606190,3454
CHN201606190,3455
CLE201606190,3456
HOU201606190,3457
KCA201606190,3458
LAN201606190,3459
MIA201606190,3460
MIN201606190,3461
NYN201606190,3462
OAK201606190,3463
PHI201606190,3464
SDN201606190,3465
SLN201606190,3466
TBA201606190,3467
BOS201606200,3468
CHN201606200,3469
CLE201606200,3470
DET201606200,3471
HOU201606200,3472
LAN201606200,3473
MIA201606200,3474
PHI201606200,3475
PIT201606200,3476
TEX201606200,3477
BAL201606210,3478
BOS201606210,3479
CHN201606210,3480
CLE201606210,3481
DET201606210,3482
HOU201606210,3483
LAN201606210,3484
MIA201606210,3485
MIN201606210,3486
NYA201606210,3487
NYN201606210,3488
OAK201606210,3489
PIT201606210,3490
TEX201606210,3491
TOR201606210,3492
BAL201606220,3493
BOS201606220,3494
CHN201606220,3495
CLE201606220,3496
DET201606220,3497
HOU201606220,3498
LAN201606220,3499
MIA201606220,3500
MIN201606220,3501
NYA201606220,3502
NYN201606220,3503
OAK201606220,3504
PIT201606220,3505
TEX201606220,3506
TOR201606220,3507
ANA201606230,3508
ATL201606230,3509
BOS201606230,3510
CIN201606230,3511
COL201606230,3512
DET201606230,3513
MIA201606230,3514
MIN201606230,3515
PIT201606230,3516
ANA201606240,3517
ATL201606240,3518
BAL201606240,3519
CHA201606240,3520
CIN201606240,3521
COL201606240,3522
DET201606240,3523
KCA201606240,3524
MIA201606240,3525
MIL201606240,3526
NYA201606240,3527
PIT201606240,3528
SEA201606240,3529
SFN201606240,3530
TEX201606240,3531
ANA201606250,3532
ATL201606250,3533
BAL201606251,3534
BAL201606252,3535
CHA201606250,3536
CIN201606250,3537
COL201606250,3538
DET201606250,3539
KCA201606250,3540
MIA201606250,3541
MIL201606250,3542
NYA201606250,3543
PIT201606250,3544
SEA201606250,3545
SFN201606250,3546
TEX201606250,3547
ANA201606260,3548
ATL201606260,3549
BAL201606260,3550
CHA201606260,3551
CIN201606260,3552
COL201606260,3553
DET201606260,3554
KCA201606260,3555
MIA201606260,3556
MIL201606260,3557
NYA201606260,3558
PIT201606260,3559
SEA201606260,3560
SFN201606260,3561
TEX201606260,3562
ANA201606270,3563
ARI201606270,3564
ATL201606270,3565
CIN201606270,3566
COL201606270,3567
KCA201606270,3568
NYA201606270,3569
PIT201606270,3570
SFN201606270,3571
TBA201606270,3572
WAS201606270,3573
ANA201606280,3574
ARI201606280,3575
ATL201606280,3576
CHA201606280,3577
CIN201606280,3578
COL201606280,3579
DET201606280,3580
KCA201606280,3581
MIL201606280,3582
NYA201606280,3583
SDN201606280,3584
SEA201606280,3585
SFN201606280,3586
TBA201606280,3587
WAS201606280,3588
ANA201606290,3589
ARI201606290,3590
ATL201606290,3591
CHA201606290,3592
CIN201606290,3593
COL201606290,3594
DET201606290,3595
MIL201606290,3596
NYA201606290,3597
OAK201606290,3598
SDN201606290,3599
SEA201606290,3600
SLN201606290,3601
TBA201606290,3602
WAS201606290,3603
ATL201606300,3604
CHA201606300,3605
MIL201606300,3606
NYA201606300,3607
NYN201606300,3608
OAK201606300,3609
SEA201606300,3610
SLN201606300,3611
TBA201606300,3612
TOR201606300,3613
WAS201606300,3614
ARI201607010,3615
ATL201607010,3616
BOS201607010,3617
HOU201607010,3618
LAN201607010,3619
MIN201607010,3620
NYN201607010,3621
OAK201607010,3622
PHI201607010,3623
SDN201607010,3624
SEA201607010,3625
SLN201607010,3626
TBA201607010,3627
TOR201607010,3628
WAS201607010,3629
ARI201607020,3630
ATL201607020,3631
BOS201607020,3632
HOU201607020,3633
LAN201607020,3634
MIN201607020,3635
NYN201607020,3636
OAK201607020,3637
PHI201607020,3638
SDN201607020,3639
SEA201607020,3640
SLN201607020,3641
TBA201607020,3642
TOR201607020,3643
WAS201607020,3644
ARI201607030,3645
ATL201607030,3646
BOS201607030,3647
HOU201607030,3648
LAN201607030,3649
MIN201607030,3650
NYN201607030,3651
OAK201607030,3652
PHI201607030,3653
SDN201607030,3654
SEA201607030,3655
SLN201607030,3656
TBA201607030,3657
TOR201607030,3658
WAS201607030,3659
ARI201607040,3660
BOS201607040,3661
CHA201607040,3662
CHN201607040,3663
CLE201607040,3664
HOU201607040,3665
LAN201607040,3666
MIN201607040,3667
NYN201607040,3668
PHI201607040,3669
SFN201607040,3670
SLN201607040,3671
TBA201607040,3672
TOR201607040,3673
WAS201607040,3674
ARI201607050,3675
BOS201607050,3676
CHA201607050,3677
CHN201607050,3678
CLE201607050,3679
HOU201607050,3680
LAN201607050,3681
MIN201607050,3682
NYN201607050,3683
PHI201607050,3684
SFN201607050,3685
SLN201607050,3686
TBA201607050,3687
TOR201607050,3688
WAS201607050,3689
ARI201607060,3690
BOS201607060,3691
CHA201607060,3692
CHN201607060,3693
CLE201607060,3694
HOU201607060,3695
LAN201607060,3696
MIN201607060,3697
NYN201607060,3698
PHI201607060,3699
SFN201607060,3700
SLN201607060,3701
TBA201607060,3702
TOR201607060,3703
WAS201607060,3704
CHN201607070,3705
CLE201607070,3706
COL201607070,3707
HOU201607070,3708
KCA201607070,3709
LAN201607070,3710
NYN201607070,3711
SLN201607070,3712
TBA201607070,3713
TEX201607070,3714
TOR201607070,3715
BAL201607080,3716
BOS201607080,3717
CHA201607080,3718
CLE201607080,3719
COL201607080,3720
HOU201607080,3721
KCA201607080,3722
LAN201607080,3723
MIA201607080,3724
MIL201607080,3725
NYN201607080,3726
PIT201607080,3727
SFN201607080,3728
TEX201607080,3729
TOR201607080,3730
BAL201607090,3731
BOS201607090,3732
CHA201607090,3733
CLE201607090,3734
COL201607090,3735
HOU201607090,3736
KCA201607090,3737
LAN201607090,3738
MIA201607090,3739
MIL201607090,3740
NYN201607090,3741
PIT201607090,3742
SFN201607090,3743
TEX201607090,3744
TOR201607090,3745
BAL201607100,3746
BOS201607100,3747
CHA201607100,3748
CLE201607100,3749
COL201607100,3750
HOU201607100,3751
KCA201607100,3752
LAN201607100,3753
MIA201607100,3754
MIL201607100,3755
NYN201607100,3756
PIT201607100,3757
SFN201607100,3758
TEX201607100,3759
TOR201607100,3760
ANA201607150,3761
ARI201607150,3762
ATL201607150,3763
CHN201607150,3764
CIN201607150,3765
DET201607150,3766
MIN201607150,3767
NYA201607150,3768
OAK201607150,3769
PHI201607150,3770
SDN201607150,3771
SEA201607150,3772
SLN201607150,3773
TBA201607150,3774
WAS201607150,3775
ANA201607160,3776
ARI201607160,3777
ATL201607160,3778
CHN201607160,3779
CIN201607160,3780
DET201607160,3781
MIN201607160,3782
NYA201607160,3783
OAK201607160,3784
PHI201607160,3785
SDN201607160,3786
SEA201607160,3787
SLN201607160,3788
TBA201607160,3789
WAS201607160,3790
ANA201607170,3791
ARI201607170,3792
ATL201607170,3793
CHN201607170,3794
CIN201607170,3795
DET201607170,3796
MIN201607170,3797
NYA201607170,3798
OAK201607170,3799
PHI201607170,3800
SDN201607170,3801
SEA201607170,3802
SLN201607170,3803
TBA201607170,3804
WAS201607170,3805
ANA201607180,3806
CHN201607180,3807
CIN201607180,3808
COL201607180,3809
DET201607180,3810
KCA201607180,3811
NYA201607180,3812
OAK201607180,3813
PHI201607180,3814
SEA201607180,3815
SLN201607180,3816
ANA201607190,3817
ARI201607190,3818
BOS201607190,3819
CHN201607190,3820
CIN201607190,3821
COL201607190,3822
DET201607190,3823
KCA201607190,3824
NYA201607190,3825
OAK201607190,3826
PHI201607190,3827
PIT201607190,3828
SEA201607190,3829
WAS201607190,3830
ANA201607200,3831
ARI201607200,3832
BOS201607200,3833
CHN201607200,3834
CIN201607200,3835
COL201607200,3836
DET201607200,3837
KCA201607200,3838
NYA201607200,3839
OAK201607200,3840
PHI201607200,3841
PIT201607200,3842
SEA201607200,3843
SLN201607201,3844
SLN201607202,3845
WAS201607200,3846
BOS201607210,3847
CHA201607210,3848
COL201607210,3849
NYA201607210,3850
OAK201607210,3851
PHI201607210,3852
PIT201607210,3853
SLN201607210,3854
WAS201607210,3855
BAL201607220,3856
BOS201607220,3857
CHA201607220,3858
CIN201607220,3859
COL201607220,3860
HOU201607220,3861
KCA201607220,3862
MIA201607220,3863
MIL201607220,3864
NYA201607220,3865
OAK201607220,3866
PIT201607220,3867
SLN201607220,3868
TOR201607220,3869
WAS201607220,3870
BAL201607230,3871
BOS201607230,3872
CHA201607230,3873
CIN201607230,3874
COL201607230,3875
HOU201607230,3876
KCA201607230,3877
MIA201607230,3878
MIL201607230,3879
NYA201607230,3880
OAK201607230,3881
PIT201607230,3882
SLN201607230,3883
TOR201607230,3884
WAS201607230,3885
BAL201607240,3886
BOS201607240,3887
CHA201607240,3888
CIN201607240,3889
COL201607240,3890
HOU201607240,3891
KCA201607240,3892
MIA201607240,3893
MIL201607240,3894
NYA201607240,3895
OAK201607240,3896
PIT201607240,3897
SLN201607240,3898
TOR201607240,3899
WAS201607240,3900
BAL201607250,3901
BOS201607250,3902
CHA201607250,3903
HOU201607250,3904
KCA201607250,3905
MIA201607250,3906
MIL201607250,3907
SFN201607250,3908
TEX201607250,3909
TOR201607250,3910
BAL201607260,3911
BOS201607260,3912
CHA201607260,3913
CLE201607260,3914
HOU201607260,3915
KCA201607260,3916
LAN201607260,3917
MIA201607260,3918
MIL201607260,3919
MIN201607260,3920
NYN201607261,3921
NYN201607262,3922
PIT201607260,3923
SFN201607260,3924
TEX201607260,3925
TOR201607260,3926
BAL201607270,3927
BOS201607270,3928
CHN201607270,3929
CLE201607270,3930
HOU201607270,3931
KCA201607270,3932
LAN201607270,3933
MIA201607270,3934
MIL201607270,3935
MIN201607270,3936
NYN201607270,3937
PIT201607270,3938
SFN201607270,3939
TEX201607270,3940
TOR201607270,3941
ANA201607280,3942
ATL201607280,3943
CHN201607280,3944
MIA201607280,3945
MIL201607280,3946
MIN201607280,3947
NYN201607280,3948
SFN201607280,3949
TEX201607280,3950
ANA201607290,3951
ATL201607290,3952
CHN201607290,3953
CLE201607290,3954
DET201607290,3955
LAN201607290,3956
MIA201607290,3957
MIL201607290,3958
MIN201607290,3959
NYN201607290,3960
SDN201607290,3961
SFN201607290,3962
TBA201607290,3963
TEX201607290,3964
TOR201607290,3965
ANA201607300,3966
ATL201607300,3967
CHN201607300,3968
CLE201607300,3969
DET201607300,3970
LAN201607300,3971
MIA201607300,3972
MIL201607300,3973
MIN201607300,3974
NYN201607300,3975
SDN201607300,3976
SFN201607300,3977
TBA201607300,3978
TEX201607300,3979
TOR201607300,3980
ANA201607310,3981
ATL201607310,3982
CHN201607310,3983
CLE201607310,3984
DET201607310,3985
LAN201607310,3986
MIA201607310,3987
MIL201607310,3988
MIN201607310,3989
NYN201607310,3990
SDN201607310,3991
SFN201607310,3992
TBA201607310,3993
TEX201607310,3994
TOR201607310,3995
ARI201608010,3996
CHN201608010,3997
CLE201608010,3998
HOU201608010,3999
NYN201608010,4000
SDN201608010,4001
SEA201608010,4002
TBA201608010,4003
ANA201608020,4004
ARI201608020,4005
ATL201608020,4006
BAL201608020,4007
CHN201608020,4008
CIN201608020,4009
CLE201608020,4010
COL201608020,4011
DET201608020,4012
HOU201608020,4013
NYN201608020,4014
PHI201608020,4015
SDN201608020,4016
SEA201608020,4017
TBA201608020,4018
ANA201608030,4019
ARI201608030,4020
ATL201608030,4021
BAL201608030,4022
CHN201608030,4023
CIN201608030,4024
CLE201608030,4025
COL201608030,4026
DET201608030,4027
HOU201608030,4028
NYA201608030,4029
PHI201608030,4030
SDN201608030,4031
SEA201608030,4032
TBA201608030,4033
ANA201608040,4034
ATL201608040,4035
BAL201608040,4036
CIN201608040,4037
CLE201608040,4038
COL201608040,4039
DET201608040,4040
HOU201608040,4041
NYA201608040,4042
PHI201608040,4043
SEA201608040,4044
TBA201608040,4045
ARI201608050,4046
CHA201608050,4047
COL201608050,4048
DET201608050,4049
HOU201608050,4050
KCA201608050,4051
LAN201608050,4052
NYA201608050,4053
OAK201608050,4054
PIT201608050,4055
SDN201608050,4056
SEA201608050,4057
SLN201608050,4058
TBA201608050,4059
WAS201608050,4060
ARI201608060,4061
CHA201608060,4062
COL201608060,4063
DET201608060,4064
HOU201608060,4065
KCA201608060,4066
LAN201608060,4067
NYA201608060,4068
OAK201608060,4069
PIT201608060,4070
SDN201608060,4071
SEA201608060,4072
SLN201608060,4073
TBA201608060,4074
WAS201608060,4075
ARI201608070,4076
CHA201608070,4077
COL201608070,4078
DET201608070,4079
HOU201608070,4080
KCA201608070,4081
LAN201608070,4082
NYA201608070,4083
OAK201608070,4084
PIT201608070,4085
SDN201608070,4086
SEA201608070,4087
SLN201608070,4088
TBA201608070,4089
WAS201608070,4090
COL201608080,4091
LAN201608080,4092
MIA201608080,4093
MIL201608080,4094
MIN201608080,4095
OAK201608080,4096
SEA201608080,4097
SLN201608080,4098
TOR201608080,4099
BOS201608090,4100
CHN201608090,4101
COL201608090,4102
KCA201608090,4103
LAN201608090,4104
MIA201608090,4105
MIL201608090,4106
MIN201608090,4107
NYN201608090,4108
OAK201608090,4109
PIT201608090,4110
SEA201608090,4111
SLN201608090,4112
TOR201608090,4113
WAS201608090,4114
BOS201608100,4115
CHN201608100,4116
KCA201608100,4117
LAN201608100,4118
MIA201608100,4119
MIL201608100,4120
NYN201608100,4121
OAK201608100,4122
PIT201608100,4123
SEA201608100,4124
SLN201608100,4125
TEX201608100,4126
TOR201608100,4127
WAS201608100,4128
BOS201608110,4129
CHN201608110,4130
CLE201608110,4131
KCA201608110,4132
MIL201608110,4133
MIN201608111,4134
MIN201608112,4135
NYN201608110,4136
OAK201608110,4137
PIT201608110,4138
TEX201608110,4139
BOS201608120,4140
CHN201608120,4141
CLE201608120,4142
LAN201608120,4143
MIA201608120,4144
MIL201608120,4145
MIN201608120,4146
NYA201608120,4147
NYN201608120,4148
OAK201608120,4149
PHI201608120,4150
SFN201608120,4151
TEX201608120,4152
TOR201608120,4153
WAS201608120,4154
BOS201608130,4155
CHN201608130,4156
CLE201608130,4157
LAN201608130,4158
MIA201608130,4159
MIL201608130,4160
MIN201608130,4161
NYA201608130,4162
NYN201608130,4163
OAK201608130,4164
PHI201608130,4165
SFN201608130,4166
TEX201608130,4167
TOR201608130,4168
WAS201608130,4169
BOS201608140,4170
CHN201608140,4171
CLE201608140,4172
LAN201608140,4173
MIA201608140,4174
MIL201608140,4175
MIN201608140,4176
NYA201608140,4177
NYN201608140,4178
OAK201608140,4179
PHI201608140,4180
SFN201608140,4181
TEX201608140,4182
TOR201608140,4183
WAS201608140,4184
ANA201608150,4185
ARI201608150,4186
CIN201608150,4187
CLE201608150,4188
COL201608150,4189
DET201608150,4190
NYA201608150,4191
SFN201608150,4192
TBA201608150,4193
TEX201608150,4194
ANA201608160,4195
ARI201608160,4196
ATL201608160,4197
BAL201608160,4198
CHN201608161,4199
CHN201608162,4200
CIN201608160,4201
CLE201608160,4202
COL201608160,4203
DET201608160,4204
HOU201608160,4205
NYA201608160,4206
PHI201608160,4207
SFN201608160,4208
TBA201608160,4209
TEX201608160,4210
ANA201608170,4211
ARI201608170,4212
ATL201608170,4213
BAL201608170,4214
CHN201608170,4215
CIN201608170,4216
CLE201608170,4217
COL201608170,4218
DET201608170,4219
HOU201608170,4220
NYA201608170,4221
PHI201608170,4222
SFN201608170,4223
TBA201608170,4224
TEX201608170,4225
ANA201608180,4226
ATL201608180,4227
BAL201608180,4228
CHN201608180,4229
CIN201608180,4230
CLE201608180,4231
DET201608180,4232
KCA201608180,4233
PHI201608180,4234
SDN201608180,4235
SFN201608180,4236
ANA201608190,4237
ATL201608190,4238
BAL201608190,4239
CHA201608190,4240
CIN201608190,4241
CLE201608190,4242
COL201608190,4243
DET201608190,4244
KCA201608190,4245
PHI201608190,4246
PIT201608190,4247
SDN201608190,4248
SEA201608190,4249
SFN201608190,4250
TBA201608190,4251
ANA201608200,4252
ATL201608200,4253
BAL201608200,4254
CHA201608200,4255
CIN201608200,4256
CLE201608200,4257
COL201608200,4258
DET201608200,4259
KCA201608200,4260
PHI201608200,4261
PIT201608200,4262
SDN201608200,4263
SEA201608200,4264
SFN201608200,4265
TBA201608200,4266
ANA201608210,4267
ATL201608210,4268
BAL201608210,4269
CHA201608210,4270
CIN201608210,4271
CLE201608210,4272
COL201608210,4273
DET201608210,4274
KCA201608210,4275
PHI201608210,4276
PIT201608210,4277
SDN201608210,4278
SEA201608210,4279
SFN201608210,4280
TBA201608210,4281
ARI201608220,4282
BAL201608220,4283
CIN201608220,4284
MIL201608220,4285
OAK201608220,4286
PIT201608220,4287
SDN201608220,4288
SEA201608220,4289
TBA201608220,4290
ARI201608230,4291
BAL201608230,4292
CHA201608230,4293
CIN201608230,4294
LAN201608230,4295
MIA201608230,4296
MIL201608230,4297
MIN201608230,4298
OAK201608230,4299
PIT201608230,4300
SDN201608230,4301
SEA201608230,4302
SLN201608230,4303
TBA201608230,4304
TOR201608230,4305
ARI201608240,4306
CHA201608240,4307
CIN201608240,4308
LAN201608240,4309
MIA201608240,4310
MIL201608240,4311
MIN201608240,4312
OAK201608240,4313
PIT201608240,4314
SDN201608240,4315
SEA201608240,4316
SLN201608240,4317
TBA201608240,4318
TOR201608240,4319
WAS201608240,4320
ARI201608250,4321
CHA201608250,4322
LAN201608250,4323
MIA201608250,4324
MIL201608250,4325
MIN201608250,4326
SLN201608250,4327
TBA201608250,4328
TEX201608250,4329
TOR201608250,4330
WAS201608250,4331
ARI201608260,4332
BOS201608260,4333
CHA201608260,4334
DET201608260,4335
HOU201608260,4336
LAN201608260,4337
MIA201608260,4338
MIL201608260,4339
NYA201608260,4340
NYN201608260,4341
SFN201608260,4342
SLN201608260,4343
TEX201608260,4344
TOR201608260,4345
WAS201608260,4346
ARI201608270,4347
BOS201608270,4348
CHA201608270,4349
DET201608270,4350
HOU201608270,4351
LAN201608270,4352
MIA201608270,4353
MIL201608270,4354
NYA201608270,4355
NYN201608270,4356
SFN201608270,4357
SLN201608270,4358
TEX201608270,4359
TOR201608270,4360
WAS201608270,4361
ARI201608280,4362
BOS201608280,4363
CHA201608280,4364
DET201608280,4365
HOU201608280,4366
LAN201608280,4367
MIA201608280,4368
MIL201608280,4369
NYA201608280,4370
NYN201608280,4371
SFN201608280,4372
SLN201608280,4373
TEX201608280,4374
TOR201608280,4375
WAS201608280,4376
ANA201608290,4377
BAL201608290,4378
BOS201608290,4379
CHN201608290,4380
CLE201608290,4381
COL201608290,4382
DET201608290,4383
HOU201608290,4384
KCA201608290,4385
MIL201608290,4386
NYN201608290,4387
PHI201608290,4388
TEX201608290,4389
ANA201608300,4390
ATL201608300,4391
BAL201608300,4392
BOS201608300,4393
CHN201608300,4394
CLE201608300,4395
DET201608300,4396
HOU201608300,4397
KCA201608300,4398
MIL201608300,4399
NYN201608300,4400
PHI201608300,4401
SFN201608300,4402
TEX201608300,4403
ANA201608310,4404
ATL201608310,4405
BAL201608310,4406
BOS201608310,4407
CHN201608310,4408
CLE201608310,4409
COL201608311,4410
COL201608312,4411
DET201608310,4412
HOU201608310,4413
KCA201608310,4414
MIL201608310,4415
NYN201608310,4416
PHI201608310,4417
SFN201608310,4418
TEX201608310,4419
ATL201609010,4420
CHN201609010,4421
MIN201609010,4422
NYN201609010,4423
BAL201609020,4424
CHN201609020,4425
CIN201609020,4426
CLE201609020,4427
COL201609020,4428
KCA201609020,4429
LAN201609020,4430
MIN201609020,4431
NYN201609020,4432
OAK201609020,4433
PHI201609020,4434
PIT201609020,4435
SEA201609020,4436
TBA201609020,4437
TEX201609020,4438
BAL201609030,4439
CHN201609030,4440
CIN201609030,4441
CLE201609030,4442
