year,ID,name
1986,131,California Angels
1986,104,Chicago White Sox
1986,27,Chicago Cubs
1986,86,Cincinnati Reds
1986,105,Cleveland Indians
1986,106,Detroit Tigers
1986,129,Houston Astros
1986,134,Kansas City Royals
1986,124,Los Angeles Dodgers
1986,127,Minnesota Twins
1986,138,Milwaukee Brewers
1986,135,Montreal Expos
1986,111,New York Yankees
1986,130,New York Mets
1986,133,Oakland Athletics
1986,52,Philadelphia Phillies
1986,75,Pittsburgh Pirates
1986,136,San Diego Padres
1986,140,Seattle Mariners
1986,125,San Francisco Giants
1986,100,St. Louis Cardinals
1986,139,Texas Rangers
1986,141,Toronto Blue Jays
1987,132,Atlanta Braves
1987,122,Baltimore Orioles
1987,103,Boston Red Sox
1987,131,California Angels
1987,104,Chicago White Sox
1987,27,Chicago Cubs
1987,86,Cincinnati Reds
1987,105,Cleveland Indians
1987,106,Detroit Tigers
1987,129,Houston Astros
1987,134,Kansas City Royals
1987,124,Los Angeles Dodgers
1987,127,Minnesota Twins
1987,138,Milwaukee Brewers
1987,135,Montreal Expos
1987,111,New York Yankees
1987,130,New York Mets
1987,133,Oakland Athletics
1987,52,Philadelphia Phillies
1987,75,Pittsburgh Pirates
1987,136,San Diego Padres
1987,140,Seattle Mariners
1987,125,San Francisco Giants
1987,100,St. Louis Cardinals
1987,139,Texas Rangers
1987,141,Toronto Blue Jays
1988,132,Atlanta Braves
1988,122,Baltimore Orioles
1988,103,Boston Red Sox
1988,131,California Angels
1988,104,Chicago White Sox
1988,27,Chicago Cubs
1988,86,Cincinnati Reds
1988,105,Cleveland Indians
1988,106,Detroit Tigers
1988,129,Houston Astros
1988,134,Kansas City Royals
1988,124,Los Angeles Dodgers
1988,127,Minnesota Twins
1988,138,Milwaukee Brewers
1988,135,Montreal Expos
1988,111,New York Yankees
1988,130,New York Mets
1988,133,Oakland Athletics
1988,52,Philadelphia Phillies
1988,75,Pittsburgh Pirates
1988,136,San Diego Padres
1988,140,Seattle Mariners
1988,125,San Francisco Giants
1988,100,St. Louis Cardinals
1988,139,Texas Rangers
1988,141,Toronto Blue Jays
1989,132,Atlanta Braves
1989,122,Baltimore Orioles
1989,103,Boston Red Sox
1989,131,California Angels
1989,104,Chicago White Sox
1989,27,Chicago Cubs
1989,86,Cincinnati Reds
1989,105,Cleveland Indians
1989,106,Detroit Tigers
1989,129,Houston Astros
1989,134,Kansas City Royals
1989,124,Los Angeles Dodgers
1989,127,Minnesota Twins
1989,138,Milwaukee Brewers
1989,135,Montreal Expos
1989,111,New York Yankees
1989,130,New York Mets
1989,133,Oakland Athletics
1989,52,Philadelphia Phillies
1989,75,Pittsburgh Pirates
1989,136,San Diego Padres
1989,140,Seattle Mariners
1989,125,San Francisco Giants
1989,100,St. Louis Cardinals
1989,139,Texas Rangers
1989,141,Toronto Blue Jays
1990,132,Atlanta Braves
1990,122,Baltimore Orioles
1990,103,Boston Red Sox
1990,131,California Angels
1990,104,Chicago White Sox
1990,27,Chicago Cubs
1990,86,Cincinnati Reds
1990,105,Cleveland Indians
1990,106,Detroit Tigers
1990,129,Houston Astros
1990,134,Kansas City Royals
1990,124,Los Angeles Dodgers
1990,127,Minnesota Twins
1990,138,Milwaukee Brewers
1990,135,Montreal Expos
1990,111,New York Yankees
1990,130,New York Mets
1990,133,Oakland Athletics
1990,52,Philadelphia Phillies
1990,75,Pittsburgh Pirates
1990,136,San Diego Padres
1990,140,Seattle Mariners
1990,125,San Francisco Giants
1990,100,St. Louis Cardinals
1990,139,Texas Rangers
1990,141,Toronto Blue Jays
1991,132,Atlanta Braves
1991,122,Baltimore Orioles
1991,103,Boston Red Sox
1991,131,California Angels
1991,104,Chicago White Sox
1991,27,Chicago Cubs
1991,86,Cincinnati Reds
1991,105,Cleveland Indians
1991,106,Detroit Tigers
1991,129,Houston Astros
1991,134,Kansas City Royals
1991,124,Los Angeles Dodgers
1991,127,Minnesota Twins
1991,138,Milwaukee Brewers
1991,135,Montreal Expos
1991,111,New York Yankees
1991,130,New York Mets
1991,133,Oakland Athletics
1991,52,Philadelphia Phillies
1991,75,Pittsburgh Pirates
1991,136,San Diego Padres
1991,140,Seattle Mariners
1991,125,San Francisco Giants
1991,100,St. Louis Cardinals
1991,139,Texas Rangers
1991,141,Toronto Blue Jays
1992,132,Atlanta Braves
1992,122,Baltimore Orioles
1992,103,Boston Red Sox
1992,131,California Angels
1992,104,Chicago White Sox
1992,27,Chicago Cubs
1992,86,Cincinnati Reds
1992,105,Cleveland Indians
1992,106,Detroit Tigers
1992,129,Houston Astros
1992,134,Kansas City Royals
1992,124,Los Angeles Dodgers
1992,127,Minnesota Twins
1992,138,Milwaukee Brewers
1992,135,Montreal Expos
1992,111,New York Yankees
1992,130,New York Mets
1992,133,Oakland Athletics
1992,52,Philadelphia Phillies
1992,75,Pittsburgh Pirates
1992,136,San Diego Padres
1992,140,Seattle Mariners
1992,125,San Francisco Giants
1992,100,St. Louis Cardinals
1992,139,Texas Rangers
1992,141,Toronto Blue Jays
1993,132,Atlanta Braves
1993,122,Baltimore Orioles
1993,103,Boston Red Sox
1993,131,California Angels
1993,104,Chicago White Sox
1993,27,Chicago Cubs
1993,86,Cincinnati Reds
1993,105,Cleveland Indians
1993,142,Colorado Rockies
1993,106,Detroit Tigers
1993,143,Florida Marlins
1993,129,Houston Astros
1993,134,Kansas City Royals
1993,124,Los Angeles Dodgers
1993,127,Minnesota Twins
1993,138,Milwaukee Brewers
1993,135,Montreal Expos
1993,111,New York Yankees
1993,130,New York Mets
1993,133,Oakland Athletics
1993,52,Philadelphia Phillies
1993,75,Pittsburgh Pirates
1993,136,San Diego Padres
1993,140,Seattle Mariners
1993,125,San Francisco Giants
1993,100,St. Louis Cardinals
1993,139,Texas Rangers
1993,141,Toronto Blue Jays
1994,132,Atlanta Braves
1994,122,Baltimore Orioles
1994,103,Boston Red Sox
1994,131,California Angels
1994,104,Chicago White Sox
1994,27,Chicago Cubs
1994,86,Cincinnati Reds
1994,105,Cleveland Indians
1994,142,Colorado Rockies
1994,106,Detroit Tigers
1994,143,Florida Marlins
1994,129,Houston Astros
1994,134,Kansas City Royals
1994,124,Los Angeles Dodgers
1994,127,Minnesota Twins
1994,138,Milwaukee Brewers
1994,135,Montreal Expos
1994,111,New York Yankees
1994,130,New York Mets
1994,133,Oakland Athletics
1994,52,Philadelphia Phillies
1994,75,Pittsburgh Pirates
1994,136,San Diego Padres
1994,140,Seattle Mariners
1994,125,San Francisco Giants
1994,100,St. Louis Cardinals
1994,139,Texas Rangers
1994,141,Toronto Blue Jays
1995,132,Atlanta Braves
1995,122,Baltimore Orioles
1995,103,Boston Red Sox
1995,131,California Angels
1995,104,Chicago White Sox
1995,27,Chicago Cubs
1995,86,Cincinnati Reds
1995,105,Cleveland Indians
1995,142,Colorado Rockies
1995,106,Detroit Tigers
1995,143,Florida Marlins
1995,129,Houston Astros
1995,134,Kansas City Royals
1995,124,Los Angeles Dodgers
1995,127,Minnesota Twins
1995,138,Milwaukee Brewers
1995,135,Montreal Expos
1995,111,New York Yankees
1995,130,New York Mets
1995,133,Oakland Athletics
1995,52,Philadelphia Phillies
1995,75,Pittsburgh Pirates
1995,136,San Diego Padres
1995,140,Seattle Mariners
1995,125,San Francisco Giants
1995,100,St. Louis Cardinals
1995,139,Texas Rangers
1995,141,Toronto Blue Jays
1996,132,Atlanta Braves
1996,122,Baltimore Orioles
1996,103,Boston Red Sox
1996,131,California Angels
1996,104,Chicago White Sox
1996,27,Chicago Cubs
1996,86,Cincinnati Reds
1996,105,Cleveland Indians
1996,142,Colorado Rockies
1996,106,Detroit Tigers
1996,143,Florida Marlins
1996,129,Houston Astros
1996,134,Kansas City Royals
1996,124,Los Angeles Dodgers
1996,127,Minnesota Twins
1996,138,Milwaukee Brewers
1996,135,Montreal Expos
1996,111,New York Yankees
1996,130,New York Mets
1996,133,Oakland Athletics
1996,52,Philadelphia Phillies
1996,75,Pittsburgh Pirates
1996,136,San Diego Padres
1996,140,Seattle Mariners
1996,125,San Francisco Giants
1996,100,St. Louis Cardinals
1996,139,Texas Rangers
1996,141,Toronto Blue Jays
1997,126,Anaheim Angels
1997,132,Atlanta Braves
1997,122,Baltimore Orioles
1997,103,Boston Red Sox
1997,104,Chicago White Sox
1997,27,Chicago Cubs
1997,86,Cincinnati Reds
1997,105,Cleveland Indians
1997,142,Colorado Rockies
1997,106,Detroit Tigers
1997,143,Florida Marlins
1997,129,Houston Astros
1997,134,Kansas City Royals
1997,124,Los Angeles Dodgers
1997,127,Minnesota Twins
1997,138,Milwaukee Brewers
1997,135,Montreal Expos
1997,111,New York Yankees
1997,130,New York Mets
1997,133,Oakland Athletics
1997,52,Philadelphia Phillies
1997,75,Pittsburgh Pirates
1997,136,San Diego Padres
1997,140,Seattle Mariners
1997,125,San Francisco Giants
1997,100,St. Louis Cardinals
1997,139,Texas Rangers
1997,141,Toronto Blue Jays
1998,126,Anaheim Angels
1998,144,Arizona Diamondbacks
1998,132,Atlanta Braves
1998,122,Baltimore Orioles
1998,103,Boston Red Sox
1998,104,Chicago White Sox
1998,27,Chicago Cubs
1998,86,Cincinnati Reds
1998,105,Cleveland Indians
1998,142,Colorado Rockies
1998,106,Detroit Tigers
1998,143,Florida Marlins
1998,129,Houston Astros
1998,134,Kansas City Royals
1998,124,Los Angeles Dodgers
1998,138,Milwaukee Brewers
1998,127,Minnesota Twins
1998,135,Montreal Expos
1998,111,New York Yankees
1998,130,New York Mets
1998,133,Oakland Athletics
1998,52,Philadelphia Phillies
1998,75,Pittsburgh Pirates
1998,136,San Diego Padres
1998,140,Seattle Mariners
1998,125,San Francisco Giants
1998,100,St. Louis Cardinals
1998,145,Tampa Bay Devil Rays
1998,139,Texas Rangers
1998,141,Toronto Blue Jays
1999,126,Anaheim Angels
1999,144,Arizona Diamondbacks
1999,132,Atlanta Braves
1999,122,Baltimore Orioles
1999,103,Boston Red Sox
1999,104,Chicago White Sox
1999,27,Chicago Cubs
1999,86,Cincinnati Reds
1999,105,Cleveland Indians
1999,142,Colorado Rockies
1999,106,Detroit Tigers
1999,143,Florida Marlins
1999,129,Houston Astros
1999,134,Kansas City Royals
1999,124,Los Angeles Dodgers
1999,138,Milwaukee Brewers
1999,127,Minnesota Twins
1999,135,Montreal Expos
1999,111,New York Yankees
1999,130,New York Mets
1999,133,Oakland Athletics
1999,52,Philadelphia Phillies
1999,75,Pittsburgh Pirates
1999,136,San Diego Padres
1999,140,Seattle Mariners
1999,125,San Francisco Giants
1999,100,St. Louis Cardinals
1999,145,Tampa Bay Devil Rays
1999,139,Texas Rangers
1999,141,Toronto Blue Jays
2000,126,Anaheim Angels
2000,144,Arizona Diamondbacks
2000,132,Atlanta Braves
2000,122,Baltimore Orioles
2000,103,Boston Red Sox
2000,104,Chicago White Sox
2000,27,Chicago Cubs
2000,86,Cincinnati Reds
2000,105,Cleveland Indians
2000,142,Colorado Rockies
2000,106,Detroit Tigers
2000,143,Florida Marlins
2000,129,Houston Astros
2000,134,Kansas City Royals
2000,124,Los Angeles Dodgers
2000,138,Milwaukee Brewers
2000,127,Minnesota Twins
2000,135,Montreal Expos
2000,111,New York Yankees
2000,130,New York Mets
2000,133,Oakland Athletics
2000,52,Philadelphia Phillies
2000,75,Pittsburgh Pirates
2000,136,San Diego Padres
2000,140,Seattle Mariners
2000,125,San Francisco Giants
2000,100,St. Louis Cardinals
2000,145,Tampa Bay Devil Rays
2000,139,Texas Rangers
2000,141,Toronto Blue Jays
2001,126,Anaheim Angels
2001,144,Arizona Diamondbacks
2001,132,Atlanta Braves
2001,122,Baltimore Orioles
2001,103,Boston Red Sox
2001,104,Chicago White Sox
2001,27,Chicago Cubs
2001,86,Cincinnati Reds
2001,105,Cleveland Indians
2001,142,Colorado Rockies
2001,106,Detroit Tigers
2001,143,Florida Marlins
2001,129,Houston Astros
2001,134,Kansas City Royals
2001,124,Los Angeles Dodgers
2001,138,Milwaukee Brewers
2001,127,Minnesota Twins
2001,135,Montreal Expos
2001,111,New York Yankees
2001,130,New York Mets
2001,133,Oakland Athletics
2001,52,Philadelphia Phillies
2001,75,Pittsburgh Pirates
2001,136,San Diego Padres
2001,140,Seattle Mariners
2001,125,San Francisco Giants
2001,100,St. Louis Cardinals
2001,145,Tampa Bay Devil Rays
2001,139,Texas Rangers
2001,141,Toronto Blue Jays
2002,126,Anaheim Angels
2002,144,Arizona Diamondbacks
2002,132,Atlanta Braves
2002,122,Baltimore Orioles
2002,103,Boston Red Sox
2002,104,Chicago White Sox
2002,27,Chicago Cubs
2002,86,Cincinnati Reds
2002,105,Cleveland Indians
2002,142,Colorado Rockies
2002,106,Detroit Tigers
2002,143,Florida Marlins
2002,129,Houston Astros
2002,134,Kansas City Royals
2002,124,Los Angeles Dodgers
2002,138,Milwaukee Brewers
2002,127,Minnesota Twins
2002,135,Montreal Expos
2002,111,New York Yankees
2002,130,New York Mets
2002,133,Oakland Athletics
2002,52,Philadelphia Phillies
2002,75,Pittsburgh Pirates
2002,136,San Diego Padres
2002,140,Seattle Mariners
2002,125,San Francisco Giants
2002,100,St. Louis Cardinals
2002,145,Tampa Bay Devil Rays
2002,139,Texas Rangers
2002,141,Toronto Blue Jays
2003,126,Anaheim Angels
2003,144,Arizona Diamondbacks
2003,132,Atlanta Braves
2003,122,Baltimore Orioles
2003,103,Boston Red Sox
2003,104,Chicago White Sox
2003,27,Chicago Cubs
2003,86,Cincinnati Reds
2003,105,Cleveland Indians
2003,142,Colorado Rockies
2003,106,Detroit Tigers
2003,143,Florida Marlins
2003,129,Houston Astros
2003,134,Kansas City Royals
2003,124,Los Angeles Dodgers
2003,138,Milwaukee Brewers
2003,127,Minnesota Twins
2003,135,Montreal Expos
2003,111,New York Yankees
2003,130,New York Mets
2003,133,Oakland Athletics
2003,52,Philadelphia Phillies
2003,75,Pittsburgh Pirates
2003,136,San Diego Padres
2003,140,Seattle Mariners
2003,125,San Francisco Giants
2003,100,St. Louis Cardinals
2003,145,Tampa Bay Devil Rays
2003,139,Texas Rangers
2003,141,Toronto Blue Jays
2004,126,Anaheim Angels
2004,144,Arizona Diamondbacks
2004,132,Atlanta Braves
2004,122,Baltimore Orioles
2004,103,Boston Red Sox
2004,104,Chicago White Sox
2004,27,Chicago Cubs
2004,86,Cincinnati Reds
2004,105,Cleveland Indians
2004,142,Colorado Rockies
2004,106,Detroit Tigers
2004,143,Florida Marlins
2004,129,Houston Astros
2004,134,Kansas City Royals
2004,124,Los Angeles Dodgers
2004,138,Milwaukee Brewers
2004,127,Minnesota Twins
2004,135,Montreal Expos
2004,111,New York Yankees
2004,130,New York Mets
2004,133,Oakland Athletics
2004,52,Philadelphia Phillies
2004,75,Pittsburgh Pirates
2004,136,San Diego Padres
2004,140,Seattle Mariners
2004,125,San Francisco Giants
2004,100,St. Louis Cardinals
2004,145,Tampa Bay Devil Rays
2004,139,Texas Rangers
2004,141,Toronto Blue Jays
2005,144,Arizona Diamondbacks
2005,132,Atlanta Braves
2005,122,Baltimore Orioles
2005,103,Boston Red Sox
2005,104,Chicago White Sox
2005,27,Chicago Cubs
2005,86,Cincinnati Reds
2005,105,Cleveland Indians
2005,142,Colorado Rockies
2005,106,Detroit Tigers
2005,143,Florida Marlins
2005,129,Houston Astros
2005,134,Kansas City Royals
2005,126,Los Angeles Angels of Anaheim
2005,124,Los Angeles Dodgers
2005,138,Milwaukee Brewers
2005,127,Minnesota Twins
2005,111,New York Yankees
2005,130,New York Mets
2005,133,Oakland Athletics
2005,52,Philadelphia Phillies
2005,75,Pittsburgh Pirates
2005,136,San Diego Padres
2005,140,Seattle Mariners
2005,125,San Francisco Giants
2005,100,St. Louis Cardinals
2005,145,Tampa Bay Devil Rays
2005,139,Texas Rangers
2005,141,Toronto Blue Jays
2005,101,Washington Nationals
2006,144,Arizona Diamondbacks
2006,132,Atlanta Braves
2006,122,Baltimore Orioles
2006,103,Boston Red Sox
2006,104,Chicago White Sox
2006,27,Chicago Cubs
2006,86,Cincinnati Reds
2006,105,Cleveland Indians
2006,142,Colorado Rockies
2006,106,Detroit Tigers
2006,143,Florida Marlins
2006,129,Houston Astros
2006,134,Kansas City Royals
2006,126,Los Angeles Angels of Anaheim
2006,124,Los Angeles Dodgers
2006,138,Milwaukee Brewers
2006,127,Minnesota Twins
2006,111,New York Yankees
2006,130,New York Mets
2006,133,Oakland Athletics
2006,52,Philadelphia Phillies
2006,75,Pittsburgh Pirates
2006,136,San Diego Padres
2006,140,Seattle Mariners
2006,125,San Francisco Giants
2006,100,St. Louis Cardinals
2006,145,Tampa Bay Devil Rays
2006,139,Texas Rangers
2006,141,Toronto Blue Jays
2006,101,Washington Nationals
2007,144,Arizona Diamondbacks
2007,132,Atlanta Braves
2007,122,Baltimore Orioles
2007,103,Boston Red Sox
2007,104,Chicago White Sox
2007,27,Chicago Cubs
2007,86,Cincinnati Reds
2007,105,Cleveland Indians
2007,142,Colorado Rockies
2007,106,Detroit Tigers
2007,143,Florida Marlins
2007,129,Houston Astros
2007,134,Kansas City Royals
2007,126,Los Angeles Angels of Anaheim
2007,124,Los Angeles Dodgers
2007,138,Milwaukee Brewers
2007,127,Minnesota Twins
2007,111,New York Yankees
2007,130,New York Mets
2007,133,Oakland Athletics
2007,52,Philadelphia Phillies
2007,75,Pittsburgh Pirates
2007,136,San Diego Padres
2007,140,Seattle Mariners
2007,125,San Francisco Giants
2007,100,St. Louis Cardinals
2007,145,Tampa Bay Devil Rays
2007,139,Texas Rangers
2007,141,Toronto Blue Jays
2007,101,Washington Nationals
2008,144,Arizona Diamondbacks
2008,132,Atlanta Braves
2008,122,Baltimore Orioles
2008,103,Boston Red Sox
2008,104,Chicago White Sox
2008,27,Chicago Cubs
2008,86,Cincinnati Reds
2008,105,Cleveland Indians
2008,142,Colorado Rockies
2008,106,Detroit Tigers
2008,143,Florida Marlins
2008,129,Houston Astros
2008,134,Kansas City Royals
2008,126,Los Angeles Angels of Anaheim
2008,124,Los Angeles Dodgers
2008,138,Milwaukee Brewers
2008,127,Minnesota Twins
2008,111,New York Yankees
2008,130,New York Mets
2008,133,Oakland Athletics
2008,52,Philadelphia Phillies
2008,75,Pittsburgh Pirates
2008,136,San Diego Padres
2008,140,Seattle Mariners
2008,125,San Francisco Giants
2008,100,St. Louis Cardinals
2008,145,Tampa Bay Rays
2008,139,Texas Rangers
2008,141,Toronto Blue Jays
2008,101,Washington Nationals
2009,144,Arizona Diamondbacks
2009,132,Atlanta Braves
2009,122,Baltimore Orioles
2009,103,Boston Red Sox
2009,104,Chicago White Sox
2009,27,Chicago Cubs
2009,86,Cincinnati Reds
2009,105,Cleveland Indians
2009,142,Colorado Rockies
2009,106,Detroit Tigers
2009,143,Florida Marlins
2009,129,Houston Astros
2009,134,Kansas City Royals
2009,126,Los Angeles Angels of Anaheim
2009,124,Los Angeles Dodgers
2009,138,Milwaukee Brewers
2009,127,Minnesota Twins
2009,111,New York Yankees
2009,130,New York Mets
2009,133,Oakland Athletics
2009,52,Philadelphia Phillies
2009,75,Pittsburgh Pirates
2009,136,San Diego Padres
2009,140,Seattle Mariners
2009,125,San Francisco Giants
2009,100,St. Louis Cardinals
2009,145,Tampa Bay Rays
2009,139,Texas Rangers
2009,141,Toronto Blue Jays
2009,101,Washington Nationals
2010,144,Arizona Diamondbacks
2010,132,Atlanta Braves
2010,122,Baltimore Orioles
2010,103,Boston Red Sox
2010,104,Chicago White Sox
2010,27,Chicago Cubs
2010,86,Cincinnati Reds
2010,105,Cleveland Indians
2010,142,Colorado Rockies
2010,106,Detroit Tigers
2010,143,Florida Marlins
2010,129,Houston Astros
2010,134,Kansas City Royals
2010,126,Los Angeles Angels of Anaheim
2010,124,Los Angeles Dodgers
2010,138,Milwaukee Brewers
2010,127,Minnesota Twins
2010,111,New York Yankees
2010,130,New York Mets
2010,133,Oakland Athletics
2010,52,Philadelphia Phillies
2010,75,Pittsburgh Pirates
2010,136,San Diego Padres
2010,140,Seattle Mariners
2010,125,San Francisco Giants
2010,100,St. Louis Cardinals
2010,145,Tampa Bay Rays
2010,139,Texas Rangers
2010,141,Toronto Blue Jays
2010,101,Washington Nationals
2011,144,Arizona Diamondbacks
2011,132,Atlanta Braves
2011,122,Baltimore Orioles
2011,103,Boston Red Sox
2011,104,Chicago White Sox
2011,27,Chicago Cubs
2011,86,Cincinnati Reds
2011,105,Cleveland Indians
2011,142,Colorado Rockies
2011,106,Detroit Tigers
2011,143,Florida Marlins
2011,129,Houston Astros
2011,134,Kansas City Royals
2011,126,Los Angeles Angels of Anaheim
2011,124,Los Angeles Dodgers
2011,138,Milwaukee Brewers
2011,127,Minnesota Twins
2011,111,New York Yankees
2011,130,New York Mets
2011,133,Oakland Athletics
2011,52,Philadelphia Phillies
2011,75,Pittsburgh Pirates
2011,136,San Diego Padres
2011,140,Seattle Mariners
2011,125,San Francisco Giants
2011,100,St. Louis Cardinals
2011,145,Tampa Bay Rays
2011,139,Texas Rangers
2011,141,Toronto Blue Jays
2011,101,Washington Nationals
2012,144,Arizona Diamondbacks
2012,132,Atlanta Braves
2012,122,Baltimore Orioles
2012,103,Boston Red Sox
2012,104,Chicago White Sox
2012,27,Chicago Cubs
2012,86,Cincinnati Reds
2012,105,Cleveland Indians
2012,142,Colorado Rockies
2012,106,Detroit Tigers
2012,129,Houston Astros
2012,134,Kansas City Royals
2012,126,Los Angeles Angels of Anaheim
2012,124,Los Angeles Dodgers
2012,146,Miami Marlins
2012,138,Milwaukee Brewers
2012,127,Minnesota Twins
2012,111,New York Yankees
2012,130,New York Mets
2012,133,Oakland Athletics
2012,52,Philadelphia Phillies
2012,75,Pittsburgh Pirates
2012,136,San Diego Padres
2012,140,Seattle Mariners
2012,125,San Francisco Giants
2012,100,St. Louis Cardinals
2012,145,Tampa Bay Rays
2012,139,Texas Rangers
2012,141,Toronto Blue Jays
2012,101,Washington Nationals
2013,144,Arizona Diamondbacks
2013,132,Atlanta Braves
2013,122,Baltimore Orioles
2013,103,Boston Red Sox
2013,104,Chicago White Sox
2013,27,Chicago Cubs
2013,86,Cincinnati Reds
2013,105,Cleveland Indians
2013,142,Colorado Rockies
2013,106,Detroit Tigers
2013,129,Houston Astros
2013,134,Kansas City Royals
2013,126,Los Angeles Angels of Anaheim
2013,124,Los Angeles Dodgers
2013,146,Miami Marlins
2013,138,Milwaukee Brewers
2013,127,Minnesota Twins
2013,111,New York Yankees
2013,130,New York Mets
2013,133,Oakland Athletics
2013,52,Philadelphia Phillies
2013,75,Pittsburgh Pirates
2013,136,San Diego Padres
2013,140,Seattle Mariners
2013,125,San Francisco Giants
2013,100,St. Louis Cardinals
2013,145,Tampa Bay Rays
2013,139,Texas Rangers
2013,141,Toronto Blue Jays
2013,101,Washington Nationals
2014,144,Arizona Diamondbacks
2014,132,Atlanta Braves
2014,122,Baltimore Orioles
2014,103,Boston Red Sox
2014,104,Chicago White Sox
2014,27,Chicago Cubs
2014,86,Cincinnati Reds
2014,105,Cleveland Indians
2014,142,Colorado Rockies
2014,106,Detroit Tigers
2014,129,Houston Astros
2014,134,Kansas City Royals
2014,126,Los Angeles Angels of Anaheim
2014,124,Los Angeles Dodgers
2014,146,Miami Marlins
2014,138,Milwaukee Brewers
2014,127,Minnesota Twins
2014,111,New York Yankees
2014,130,New York Mets
2014,133,Oakland Athletics
2014,52,Philadelphia Phillies
2014,75,Pittsburgh Pirates
2014,136,San Diego Padres
2014,140,Seattle Mariners
2014,125,San Francisco Giants
2014,100,St. Louis Cardinals
2014,145,Tampa Bay Rays
2014,139,Texas Rangers
2014,141,Toronto Blue Jays
2014,101,Washington Nationals
2015,134,Kansas City Royals
2015,127,Minnesota Twins
2015,105,Cleveland Indians
2015,104,Chicago White Sox
2015,106,Detroit Tigers
2015,141,Toronto Blue Jays
2015,111,New York Yankees
2015,122,Baltimore Orioles
2015,145,Tampa Bay Rays
2015,103,Boston Red Sox
2015,139,Texas Rangers
2015,129,Houston Astros
2015,126,Los Angeles Angels of Anaheim
2015,140,Seattle Mariners
2015,133,Oakland Athletics
2015,100,St. Louis Cardinals
2015,75,Pittsburgh Pirates
2015,27,Chicago Cubs
2015,138,Milwaukee Brewers
2015,86,Cincinnati Reds
2015,130,New York Mets
2015,101,Washington Nationals
2015,146,Miami Marlins
2015,132,Atlanta Braves
2015,52,Philadelphia Phillies
2015,124,Los Angeles Dodgers
2015,125,San Francisco Giants
2015,144,Arizona Diamondbacks
2015,136,San Diego Padres
2015,142,Colorado Rockies
